course_id,course_title,price,num_subscribers,num_lectures,level
1273896,Covered Calls - Powerful Income Strategy for Stock Traders,60,22,8,Beginner Level
317572,Accounting 1 Simplified for You,45,2490,13,Beginner Level
738910,[Value Investing] Where White People Keep Their Money,200,2715,20,Expert Level
1015274,How to Start Investing: Made Simple and Easy,200,1506,12,All Levels
934574,Basics of Commerce A Complete Study,150,2197,105,All Levels
1110470,The Passive Investing Blueprint - Build Wealth Passively,200,338,66,All Levels
988804,7 Steps: Your Introduction to Trading,25,1076,176,Beginner Level
529718,Forex - Elliott Wave Theory with Fibonacci. ,20,2769,32,All Levels
998872,The Actuarial Profession: Basic Sciences and Principles,25,1531,7,Beginner Level
1023670,Investing in stocks: Avoid stock market loss,125,1136,13,Beginner Level
571394,QuickBooks Online: Complete Guide & Certification tips,50,2187,91,All Levels
637176,Build Financial Models & Value Companies The Easy Way,20,1609,18,All Levels
677802,Adventure Capital: How to pay off debt ,20,2895,14,Beginner Level
1084642,Chart Patterns Trading Demystified,200,1023,29,All Levels
739390,Financial Planning & Analysis: Building a Company's Budget,150,1988,27,All Levels
1134864,Simple things you must know before start FOREX (OFFER),200,1053,15,Beginner Level
489146,Practical Finance,20,4497,11,All Levels
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,160,2379,44,All Levels
1079040,Leaps Options Trading System - Diagonal Leaps Options Spread,200,993,16,All Levels
109622,Finance - Ratios Analysis & Interpretations,30,10338,41,Beginner Level
881378,Forex Trading -  Learn to Trade From Scratch!,20,1423,37,Beginner Level
474150,Technical Analysis tools for Stocks and Options trading,40,3555,11,All Levels
1046724,Quantitative Trading Analysis with R,50,567,53,All Levels
1095116,Penny Stocks King: How 2 really Trade Penny Stocks (6 Hours),200,1085,48,All Levels
233900,Get Started With Penny Stocks -Step by Step Guide to Trading,200,7159,18,All Levels
116128,CPA 101: How To Master Affiliate Marketing In No Time,100,11517,21,All Levels
1249164,Corporate Internal Controls and Fraud Controls,50,1,12,Intermediate Level
877106,"Forex trading tactics, that work!",20,10,5,Beginner Level
65105,Professional Risk Manager (PRM) Certification: Level 2,50,41,55,All Levels
889066,Trading Options Basics,200,8,8,Beginner Level
28172,Practical Trading on Financial Futures & Options Markets,50,43,25,Beginner Level
257996,Bookkeeping made simple,30,23,19,Beginner Level
811534,The Visual Learning Basic Accounting Course,20,9,6,Beginner Level
95176,ChalkTalk: Financial Accounting,20,25,108,All Levels
880564,The 7 fundamentals to Successful Cashflow Management,25,7,12,All Levels
613944,How to trade options,45,12,9,Intermediate Level
1208148,Coaching Course:Investment Analysis for your clients,200,1,6,Intermediate Level
24815,Harnessing the Power of Growth Stocks,50,29,7,Intermediate Level
736836,The Investment Banking Recruitment Series,40,17,26,All Levels
462474,Business Banking 101,25,132,14,All Levels
73938,CFA Level I Workshop 2: Financial Reporting & Analysis I ,20,126,5,All Levels
158444,Breakout Patterns Workshop by Pattern Trader,60,32,15,All Levels
577198,Asset Protection Using Offshore Companies,20,480,21,All Levels
993160,Get Credit for Your EIN That's Not Linked to Your SSN,20,27,15,Beginner Level
233294,Financial Translation,20,167,29,Beginner Level
281844,How to Pick Stocks,20,131,28,All Levels
1072156,Binary Beginners Mastery Strategy.,0,927,14,Beginner Level
607362,Accounting 101-Master Class for Understanding Business,20,37,43,All Levels
1069866,High-Frequency Trading & Dark Pools,40,19,22,Beginner Level
25794,How To Crowdfund,30,43,17,All Levels
387348,Financial Statement Fundamentals for Small Biz & Investors,30,751,61,Beginner Level
475912,Master The Stock Market with practice,35,49,42,All Levels
332690,Introduction to Trade Theory (Technical Analysis) For Stocks,20,45,6,Beginner Level
830870,Forex Trading For Beginners: Technical Trading,0,1685,16,Beginner Level
199822,IAS 12 - Accounting for Income Taxes (Basics),0,4269,17,All Levels
56058,Surpassing Your Kickstarter Goals,30,124,12,All Levels
587232,Simple Linear Regression Analysis ( A Complete Course ),200,811,29,All Levels
398798,Forex: Learn to Trade Forex and FX Consistently,50,956,21,All Levels
130366,Trading: High-ROI Trading,190,126,47,Intermediate Level
530430,Fundraising 101,95,26,5,Beginner Level
615204,Professional Bookkeeping & Accounting 2 - Bank Daybook,35,91,36,All Levels
441016,Filing with Companies House UK,30,30,9,All Levels
598722,"Build, Grow, and Protect Your Assets: A Step-by-Step Guide",195,226,26,All Levels
1225674,The Advantages of ETF Options and Index Options Trading,60,52,9,Intermediate Level
1167536,Learn to Trade Forex - from Beginner to Professional,195,89,64,All Levels
979616,"Investing In Stocks For Big Gains, Fundamental Investing",200,267,21,All Levels
528488,Introduction to Equity Markets,0,4770,31,Beginner Level
832832,Beginners Guide To Ichimoku Trading,20,265,17,All Levels
256094,Financial Management - Ratio Analysis,20,2046,72,Beginner Level
975074,ALGOTECH Hedge Fund Method for Stock Market Trading,20,605,4,All Levels
436488,Futures/Commodity Trading,50,472,23,All Levels
72644,Complete Claritas Investment Certificate,50,388,35,All Levels
980408,Introduction to the economics of public services regulation,80,98,69,Intermediate Level
343886,Accounting Standard 3 - An Analysis,25,1888,11,Intermediate Level
837322,Essentials of money value: Get a financial Life !,20,0,20,All Levels
1157298,Introduction to Forex Trading Business For Beginners,20,0,27,Beginner Level
1282064,Cryptocurrency (BTC & ETH) Investment & Trading Course 2017,20,0,7,Beginner Level
1247992,Introduction to Project Management for Finance and Acct'g,50,0,9,Beginner Level
1251582,Best Practices in Corporate Budgeting,50,0,9,Intermediate Level
1258666,Financial Statement Auditing Cycles,50,0,9,Intermediate Level
1168172,Case studies on credit appraisal for bankers,20,0,15,Beginner Level
1233314,Building a Balanced Scorecard,50,0,11,Intermediate Level
1276182,Options Trading Foundation: Your journey to competency...,95,0,5,Intermediate Level
1187084,Forex how traders beat the markest with little experience,100,0,16,All Levels
1084454,CFA Level 2- Quantitative Methods,40,0,35,All Levels
885413,Foundations of Investing,40,0,18,Beginner Level
178602,Capital Market Road Map,50,495,21,All Levels
601912,TRADING: 5K CHALLENGE,55,375,19,Intermediate Level
831170,CurrencyFair - Avoid Bank Charges when converting currencies,0,1730,11,All Levels
327788,Bitcoin - A Comprehensive Guide,20,283,35,All Levels
324656,Forex Trading,95,136,25,All Levels
1220862,"The True ' Secret Sauce  For Stock Market Success""",200,23,30,All Levels
403628,Bookkeeping to Command Senior Bookkeeping Wages,55,683,58,All Levels
280842,Take Your Career to the Next Level with MBA Finance,50,618,19,All Levels
306360,How to Read Financial Statements:  Build Financial Literacy.,25,188,20,Beginner Level
521234,Accounting Books of Accounts (College Level),20,911,18,All Levels
327962,Forex Trading Profitably,20,512,15,All Levels
790034,Learn How to Trade Pump and Dumps. 5 Setups Well Explained.,50,769,18,All Levels
400976,Bitcoin Trading 101,95,302,19,All Levels
892446,Visualizing Data,40,149,63,Intermediate Level
322118,IFRS Financial Reporting,55,72,15,All Levels
1029062,Forex Trading System: Correlation EUR/GBP vs GBP/USD,50,33,26,Intermediate Level
1048496,"SAP Crystal Reports:Master-Detail,Cross-Tab,Sub-Reports",50,13,9,All Levels
501502,Learn Financial Accounting Different,20,79,58,All Levels
74004,CFA Level I Workshop 4: Fixed Income and Equity,20,139,6,All Levels
226084,"IAS37 - Provisions, Contingents Liabilities & Assets",0,2247,29,All Levels
968056,What You Should Know to Become a Trader,125,17,14,All Levels
1107904,Financial Reporting A Comprehensive Study,50,45,72,All Levels
691180,An Abundance Mindset: How to Craft Yours,50,33,40,Beginner Level
843536,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,120,54,12,All Levels
532836,How to Build a Massive Retirement Plan from Scratch!,200,1498,23,Beginner Level
493014,Financial modeling: Build a forward looking financial model,20,2317,22,All Levels
955748,Trading for Beginners - Entry Level,0,5077,16,Beginner Level
49798,Bitcoin or How I Learned to Stop Worrying and Love Crypto,0,65576,24,All Levels
429662,Trend Following Stocks: A Complete Trading System,95,1202,64,Expert Level
97338,Forex Basics,0,22344,26,Beginner Level
510178,Accounting Bank Reconciliation Statement (College Level),20,2189,16,All Levels
1002282,Bitcoin - Ethereum: Trading -Watch me manage my own account!,165,431,22,All Levels
706670,FOREX : Learn Technical Analysis,200,1199,79,All Levels
275294,FastTrack to Stock Trading Strategies,25,5685,12,All Levels
594936,Algorithmic futures trading - Investing with no experience,195,1512,19,All Levels
521342,Succeed in Forex Even if You Don't Know Where to Start!,200,1806,211,Beginner Level
828740,Hedge Fund Accounting and Valuation,20,668,11,All Levels
501960,"Binary, Forex, Stock and Bitcoin Trading Strategy",0,3757,14,All Levels
486240,2 Easy Steps To Investment And Avoiding Traps,20,828,20,All Levels
869652,Ethereum Course for Investors,40,111,11,All Levels
1095700,Using Xero for your bookkeeping needs  do beautiful business,95,39,28,Beginner Level
169662,Capital Market Immersion,195,613,142,All Levels
1041522,Forex Trading :RSI Indicator-A Secret Weapon,95,57,14,All Levels
657130,"Trading Mindset, and Three Steps To Profitable Trading",20,246,24,Beginner Level
774570,Professional Bookkeeping & Accounting 4:Trial Balance & More,35,83,21,All Levels
1078520,"Internal Controls - Design, Implementation and Monitoring",195,62,27,Beginner Level
999262,Forex online live trading system (Special Offer),200,31,34,All Levels
100526,Winning Options Trading System,105,367,24,All Levels
513046,Learn The ABC's Of Investing And Understanding True Financial Value,20,3,8,All Levels
309854,How to invest in Russian equity market,30,3,12,Intermediate Level
580068,Handle difficult questions the bank manager will ask you,20,2,12,All Levels
304410,Credit Control Procedures,20,3,6,All Levels
782256,FMT: Forex Market Trader Certificate,20,1,27,All Levels
826912,Six Stage Negotiation,30,1,21,All Levels
313512,Financial Reporting - Fundamentals/Basics,20,2,28,Beginner Level
759262,Decide whether to Invest in a Business ,20,1,43,Beginner Level
359926,UK Tax Returns with HMRC,40,2,11,Beginner Level
591724,Financial Market Environment & Investment Strategies,105,1,25,All Levels
533458,How to Obtain a Business Loan,20,1,12,All Levels
1064904,Evolution and Features of ETFs,100,0,10,All Levels
484134,Cost Accounting Operating Costing(Professional Course Level),20,731,8,All Levels
1046940,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),200,66,19,All Levels
1107954,"Day trading strategy for all level, with 72% success rate",95,51,15,All Levels
455452,"Accounting, Finance and Banking - A Comprehensive Study",180,507,395,All Levels
1263966,Advanced Technical Analysis PART1!,100,9,19,Intermediate Level
658766,Advanced Financial Management for CA / CS / CFA /CPA Exams,150,375,194,All Levels
927442,Learn the Foundations of Stocks and Options,50,80,63,Beginner Level
972126,Forex Trading Masterclass - Learn To Trade Better,200,152,30,All Levels
1031696,Introduction to Accounting - Analyzing Financial Statements,60,37,12,Intermediate Level
742106,Credit Risk Analysis,20,194,19,Intermediate Level
355374,Fund Flow Analysis for CA / CFA / CPA Exams,25,1184,7,Intermediate Level
529828,Python for Trading & Investing,95,638,36,All Levels
538560,Stocks For Beginners - A Guide To Investing,20,64,14,Beginner Level
994666,Intro to Impact Investing,200,44,12,Beginner Level
389108,Stock Market - Swing Trading Strategies for Wall Street,50,814,5,All Levels
38456,Essential Options: Strategies for Mastering the Stock Market,50,211,27,Intermediate Level
282050,The Day Trader: Learn to Trade The Stock Market and Forex,20,768,54,All Levels
607800,Introduction To The World Of Equity Finance,20,29,32,All Levels
832410,Stock Technical Analysis with Excel,50,156,41,All Levels
779000,Beginners Forex strategy,0,2144,20,Beginner Level
180372,Mortgage Backed Securities,50,376,21,All Levels
429952,The Complete Financial Model Builder Course-Build 7 Models,75,214,88,All Levels
172898,Fundamental Financial Math,50,406,15,All Levels
180360,Equity Swaps,50,394,18,All Levels
713416,Proven Methods In Trading Candlestick Patterns,75,438,22,All Levels
407658,Read financial statements as a stock investor,20,56,18,Beginner Level
572992,Investing: How to Fix Hidden Flaws Inside Your Portfolio,195,58,14,All Levels
192724,Certificate Program in Financial Accounting,50,1047,20,All Levels
469526,Trading Biotech Stocks - Understanding the Healthcare Sector,55,166,16,All Levels
854764,Indian Contract Act 1872: Must for all Finance Professionals,20,605,14,All Levels
754524,Fundraising Success: The Art & Science of Major Gifts,50,38,25,Intermediate Level
851288,Smart Trading Techniques for Safe & Consistent Weekly Result,100,46,24,Intermediate Level
363058,Technical Trading and Investing Made Easy,40,217,27,Intermediate Level
700080,Budgeting for Business,40,78,25,All Levels
637452,Complete Guide to Business Loans,30,35,35,Beginner Level
360916,Hot Trading Investing Strategy: ETF and Futures,50,80,13,All Levels
375594,Financial Management - A Complete Study,190,1941,527,All Levels
703770,MQL4 Programming for Traders: Build Robust Trading Robots!,195,1367,74,All Levels
602032,Ultimate Stock Market Investing: Learn How to Value Stocks,50,1519,46,All Levels
475032,Collection of Advanced Options concepts for Options traders,40,2025,9,Expert Level
